ST_NO,"FIRST_T_TIME","LAST_T_TIME","DESTINATION","DRAWING_NO"
021131,"—","—","011114","2015_4_2_10_31_39"
021131,"—","—","011117","2015_4_2_10_31_39"
021202,"—","—","001251","2014_10_30_20_1_20"
021202,"21360","24240","001236","2014_10_30_20_0_19"
021202,"—","—","001251","2014_10_30_20_0_19"
021202,"21630","23310","001236","2014_10_30_20_1_20"
021302,"—","—","001318","2014_12_31_18_53_07"
021302,"—","—","001321","2014_12_31_18_53_07"
021302,"—","—","001321","2014_12_31_18_54_08"
021302,"—","—","001321","2014_10_30_20_4_12"
021302,"—","—","001318","2014_12_31_18_54_08"
021302,"—","—","000319","2014_10_30_20_4_12"
021602,"—","—","001629","2015_5_27_15_36_70"
021602,"—","—","001621","2015_5_27_15_36_70"
021602,"—","—","001627","2015_5_27_15_36_70"
021602,"—","—","001633","2015_5_27_15_36_70"
021602,"—","—","001623","2014_10_30_20_11_29"
021602,"—","—","001633","2014_10_30_20_11_29"
021602,"—","—","001633","2015_4_2_10_38_53"
021602,"—","—","001633","2015_4_2_10_39_56"
021602,"—","—","001621","2015_4_8_10_55_56"
021602,"—","—","001621","2015_4_2_10_38_53"
021602,"—","—","001621","2015_4_8_10_56_60"
021602,"—","—","001621","2015_4_2_10_39_56"
021602,"—","—","001633","2015_4_8_10_55_56"
021602,"—","—","001633","2015_4_8_10_56_60"
030203,"—","—","000234","2014_10_30_15_6_25"
030203,"—","—","000234","2015_4_17_9_11_38"
030203,"—","—","000237","2015_4_17_9_13_53"
030203,"—","—","000263","2015_4_17_9_13_53"
030203,"—","—","000234","2015_4_17_9_10_36"
030203,"—","—","000255","2015_4_17_9_10_36"
030203,"—","—","000263","2014_11_28_18_44_23"
030203,"—","—","000255","2014_11_28_18_44_23"
030203,"—","—","000263","2014_10_30_15_6_25"
030203,"—","—","000237","2015_4_17_9_10_36"
030203,"—","—","000263","2015_4_17_9_10_36"
030203,"—","—","000263","2015_4_17_9_11_38"
030203,"—","—","000255","2015_4_17_9_11_38"
030203,"—","—","000255","2014_10_30_15_6_25"
030203,"—","—","000234","2014_10_30_15_9_26"
030203,"—","—","000234","2015_4_17_9_13_53"
030203,"—","—","000255","2015_4_17_9_13_53"
030203,"—","—","000255","2014_10_30_15_9_26"
030203,"—","—","000234","2014_11_28_18_44_23"
030203,"—","—","000237","2015_4_17_9_11_38"
030203,"—","—","000263","2014_10_30_15_9_26"
030304,"—","—","000402","2014_12_31_11_50_06"
030304,"—","—","000402","2014_12_31_18_25_05"
030304,"22228","81000","000402","2015_2_17_14_32_15"
030304,"—","—","040402","2015_2_17_14_32_15"
030304,"—","—","030339","2015_2_17_14_32_15"
030304,"—","—","000311","2015_2_17_14_32_15"
030304,"—","—","030339","2015_4_13_19_47_20"
030304,"—","—","000311","2015_4_13_19_47_20"
030304,"22200","81000","000402","2015_4_13_19_47_20"
030304,"—","—","030339","2015_4_13_20_1_21"
030304,"—","—","000311","2015_4_13_20_1_21"
030304,"22200","81000","000402","2015_4_13_20_11_22"
030304,"—","—","030339","2015_2_17_14_30_13"
030304,"—","—","000311","2015_2_17_14_30_13"
030304,"—","—","030339","2015_4_13_20_11_22"
030304,"—","—","000311","2015_4_13_20_11_22"
030304,"—","—","000311","2015_7_16_12_27_51"
030304,"—","—","000311","2015_7_16_12_29_52"
030304,"—","—","030339","2015_7_16_12_29_52"
030304,"—","—","000331","2015_7_16_12_29_52"
030304,"—","—","040402","2015_4_13_20_11_22"
030304,"—","—","040402","2015_4_13_19_47_20"
030304,"—","—","030339","2015_7_16_12_27_51"
030304,"—","—","000331","2015_7_16_12_27_51"
030304,"—","—","000311","2014_12_31_18_25_05"
030304,"—","—","030339","2014_12_31_11_50_06"
030304,"—","—","000311","2014_12_31_11_50_06"
030304,"—","—","000402","2014_12_31_11_20_30"
030304,"22200","81000","000402","2015_2_17_14_30_13"
030304,"—","—","040402","2015_2_17_14_30_13"
030304,"—","—","000402","2014_12_31_11_28_12"
030304,"—","—","040402","2014_12_31_11_28_12"
030304,"—","—","030339","2014_12_31_11_28_12"
030304,"—","—","000311","2014_12_31_11_28_12"
030304,"22228","81000","000402","2015_4_13_20_1_21"
030304,"—","—","040402","2015_4_13_20_1_21"
030304,"—","—","040402","2014_12_31_18_27_06"
030304,"—","—","000311","2014_12_31_11_20_30"
030304,"—","—","040402","2014_12_31_11_48_05"
030304,"—","—","030339","2014_12_31_11_48_05"
030304,"—","—","000311","2014_12_31_11_48_05"
030304,"—","—","040402","2014_12_31_18_25_05"
030304,"—","—","030339","2014_12_31_18_25_05"
030304,"—","—","040402","2014_12_31_11_20_30"
030304,"—","—","030339","2014_12_31_11_20_30"
030304,"—","—","000402","2014_12_31_18_27_06"
030304,"—","—","030339","2014_12_31_18_27_06"
030304,"—","—","000311","2014_12_31_18_27_06"
030304,"—","—","000402","2014_12_31_11_48_05"
030304,"—","—","000402","2014_12_31_11_52_07"
030304,"—","—","040402","2014_12_31_11_52_07"
030304,"—","—","030339","2014_12_31_11_52_07"
030304,"—","—","000311","2014_12_31_11_52_07"
030304,"—","—","040402","2014_12_31_11_50_06"
030339,"—","—","000402","2014_12_31_11_50_06"
030339,"—","—","040402","2014_12_31_11_50_06"
030339,"22228","81000","000402","2015_2_17_14_32_15"
030339,"—","—","040402","2015_2_17_14_32_15"
030339,"—","—","030339","2015_2_17_14_32_15"
030339,"—","—","000311","2015_2_17_14_32_15"
030339,"19500","81300","000311","2015_4_13_19_47_20"
030339,"22200","81000","000402","2015_4_13_19_47_20"
030339,"19500","81300","000311","2015_4_13_20_1_21"
030339,"22200","81000","000402","2015_4_13_20_11_22"
030339,"—","—","040402","2015_4_13_20_11_22"
030339,"—","—","030339","2015_2_17_14_30_13"
030339,"—","—","000311","2015_2_17_14_30_13"
030339,"22200","81000","000402","2015_2_17_14_30_13"
030339,"19500","81300","000311","2015_4_13_20_11_22"
030339,"19500","81300","000331","2015_7_16_12_29_52"
030339,"19500","81300","000311","2015_7_16_12_29_52"
030339,"—","—","030339","2015_7_16_12_29_52"
030339,"—","—","030339","2015_4_13_20_11_22"
030339,"—","—","030339","2015_4_13_19_47_20"
030339,"22228","81000","000402","2015_4_13_20_1_21"
030339,"—","—","030339","2015_7_16_12_27_51"
030339,"19500","81300","000331","2015_7_16_12_27_51"
030339,"19500","81300","000311","2015_7_16_12_27_51"
030339,"—","—","000402","2014_12_31_18_25_05"
030339,"—","—","030339","2014_12_31_11_50_06"
030339,"19500","81300","000311","2014_12_31_11_50_06"
030339,"—","—","000402","2014_12_31_11_20_30"
030339,"—","—","040402","2015_2_17_14_30_13"
030339,"—","—","040402","2014_12_31_11_28_12"
030339,"—","—","030339","2014_12_31_11_28_12"
030339,"—","—","000311","2014_12_31_11_28_12"
030339,"—","—","040402","2015_4_13_20_1_21"
030339,"—","—","030339","2015_4_13_20_1_21"
030339,"—","—","030339","2014_12_31_18_27_06"
030339,"—","—","040402","2014_12_31_11_48_05"
030339,"—","—","030339","2014_12_31_11_48_05"
030339,"19500","81300","000311","2014_12_31_11_48_05"
030339,"—","—","030339","2014_12_31_18_25_05"
030339,"19500","81300","000311","2014_12_31_18_25_05"
030339,"—","—","000402","2014_12_31_18_27_06"
030339,"—","—","040402","2014_12_31_11_20_30"
030339,"—","—","030339","2014_12_31_11_20_30"
030339,"19500","81300","000311","2014_12_31_11_20_30"
030339,"—","—","040402","2014_12_31_18_27_06"
030339,"19500","81300","000311","2014_12_31_18_27_06"
030339,"—","—","000402","2014_12_31_11_48_05"
030339,"—","—","000402","2014_12_31_11_52_07"
030339,"—","—","040402","2014_12_31_11_52_07"
030339,"—","—","040402","2014_12_31_18_25_05"
030339,"—","—","030339","2014_12_31_11_52_07"
030339,"19500","81300","000311","2014_12_31_11_52_07"
030339,"—","—","000402","2014_12_31_11_28_12"
030339,"—","—","040402","2015_4_13_19_47_20"
030803,"—","—","000820","2014_10_30_16_13_21"
030803,"—","—","000845","2015_6_29_8_35_28"
030803,"—","—","000849","2014_10_30_16_22_24"
030803,"—","—","000826","2014_10_30_16_22_24"
030803,"—","—","000849","2015_6_29_8_35_28"
030803,"—","—","000826","2015_6_29_8_37_34"
030803,"—","—","000845","2015_6_29_8_37_34"
030803,"—","—","000845","2015_6_29_8_36_29"
030803,"—","—","000849","2015_6_29_8_36_29"
030803,"—","—","000820","2015_6_29_8_36_29"
030803,"—","—","000826","2015_6_29_8_36_29"
030803,"—","—","000849","2014_10_30_16_16_22"
030803,"—","—","000849","2015_6_29_8_33_27"
030803,"—","—","000820","2015_6_29_8_37_34"
030803,"—","—","000820","2015_6_29_8_33_27"
030803,"—","—","000826","2014_10_30_16_19_23"
030803,"—","—","000849","2014_10_30_16_19_23"
030803,"—","—","000849","2015_6_29_8_37_34"
030803,"—","—","000826","2015_6_29_8_33_27"
030803,"—","—","000849","2014_10_30_16_13_21"
030803,"—","—","000845","2015_6_29_8_33_27"
030803,"—","—","000820","2015_6_29_8_35_28"
030803,"—","—","000826","2015_6_29_8_35_28"
030803,"—","—","000826","2014_10_30_16_16_22"
031102,"—","—","041160","2014_10_30_17_3_36"
031102,"—","—","021131","2015_4_2_10_31_39"
031102,"—","—","041160","2015_4_2_10_31_39"
031102,"—","—","021131","2014_10_30_17_3_36"
031102,"—","—","011117","2014_10_30_17_3_36"
031102,"—","—","011114","2014_10_30_16_58_33"
031102,"—","—","011114","2014_10_30_17_3_36"
031102,"—","—","021131","2015_4_8_10_50_46"
031102,"—","—","041160","2015_4_8_10_50_46"
031102,"—","—","021131","2014_10_30_16_58_33"
031102,"—","—","011117","2014_10_30_16_58_33"
031102,"—","—","011114","2015_4_8_10_50_46"
031102,"—","—","011117","2015_4_8_10_50_46"
031102,"—","—","011114","2015_4_2_10_31_39"
031102,"—","—","011117","2015_4_2_10_31_39"
031102,"—","—","001137","2015_4_2_10_31_39"
031102,"—","—","041160","2014_10_30_16_58_33"
031120,"24169","83744","011114","2014_10_30_16_58_33"
031120,"20879","78659","041160","2014_10_30_16_58_33"
031120,"20879","78659","041160","2015_4_2_10_31_39"
031120,"—","—","021131","2014_10_30_16_58_33"
031120,"—","—","021131","2014_10_30_17_3_36"
031120,"24169","83744","011114","2014_10_30_17_3_36"
031120,"20879","78659","001137","2015_4_2_10_31_39"
031120,"24169","83744","011114","2015_4_8_10_50_46"
031120,"24169","85244","011117","2014_10_30_17_3_36"
031120,"24169","85244","011117","2015_4_8_10_50_46"
031120,"—","—","021131","2015_4_8_10_50_46"
031120,"24169","83744","011114","2015_4_2_10_31_39"
031120,"20879","78659","041160","2014_10_30_17_3_36"
031120,"24169","85244","011117","2015_4_2_10_31_39"
031120,"20879","78659","041160","2015_4_8_10_50_46"
031120,"—","—","021131","2015_4_2_10_31_39"
031120,"24169","85244","011117","2014_10_30_16_58_33"
040306,"22228","81000","000402","2015_4_13_20_1_21"
040306,"—","—","030339","2014_12_31_18_25_05"
040306,"—","—","030339","2015_7_16_12_27_51"
040306,"—","—","000331","2015_7_16_12_27_51"
040306,"—","—","000311","2015_4_13_20_1_21"
040306,"22200","81000","000402","2015_4_13_20_11_22"
040306,"—","—","040402","2015_4_13_20_11_22"
040306,"—","—","040402","2015_4_13_19_47_20"
040306,"—","—","030339","2015_7_16_12_29_52"
040306,"—","—","000311","2015_7_16_12_27_51"
040306,"—","—","000311","2015_7_16_12_29_52"
040306,"—","—","000331","2015_7_16_12_29_52"
040306,"—","—","000402","2014_12_31_11_50_06"
040306,"—","—","040402","2014_12_31_11_50_06"
040306,"22228","81000","000402","2015_2_17_14_32_15"
040306,"—","—","040402","2015_2_17_14_32_15"
040306,"—","—","030339","2015_2_17_14_32_15"
040306,"—","—","000311","2015_2_17_14_32_15"
040306,"—","—","030339","2015_4_13_19_47_20"
040306,"—","—","000311","2015_4_13_19_47_20"
040306,"22200","81000","000402","2015_4_13_19_47_20"
040306,"—","—","030339","2015_2_17_14_30_13"
040306,"—","—","000311","2015_2_17_14_30_13"
040306,"—","—","030339","2015_4_13_20_11_22"
040306,"—","—","000311","2015_4_13_20_11_22"
040306,"—","—","030339","2015_4_13_20_1_21"
040306,"—","—","000402","2014_12_31_18_27_06"
040306,"—","—","030339","2014_12_31_18_27_06"
040306,"—","—","000311","2014_12_31_18_27_06"
040306,"—","—","000402","2014_12_31_11_52_07"
040306,"—","—","040402","2014_12_31_11_52_07"
040306,"—","—","030339","2014_12_31_11_52_07"
040306,"—","—","000311","2014_12_31_11_52_07"
040306,"—","—","000402","2014_12_31_18_25_05"
040306,"—","—","000402","2014_12_31_11_48_05"
040306,"22200","81000","000402","2015_2_17_14_30_13"
040306,"—","—","040402","2015_2_17_14_30_13"
040306,"—","—","000402","2014_12_31_11_28_12"
040306,"—","—","040402","2014_12_31_11_28_12"
040306,"—","—","030339","2014_12_31_11_28_12"
040306,"—","—","000311","2014_12_31_11_28_12"
040306,"—","—","000402","2014_12_31_11_20_30"
040306,"—","—","000311","2014_12_31_18_25_05"
040306,"—","—","030339","2014_12_31_11_50_06"
040306,"—","—","000311","2014_12_31_11_50_06"
040306,"—","—","040402","2014_12_31_18_27_06"
040306,"—","—","000311","2014_12_31_11_20_30"
040306,"—","—","040402","2014_12_31_11_48_05"
040306,"—","—","030339","2014_12_31_11_48_05"
040306,"—","—","000311","2014_12_31_11_48_05"
040306,"—","—","040402","2014_12_31_11_20_30"
040306,"—","—","030339","2014_12_31_11_20_30"
040306,"—","—","040402","2014_12_31_18_25_05"
040306,"—","—","040402","2015_4_13_20_1_21"
040402,"—","—","030339","2015_2_17_14_30_13"
040402,"—","—","000311","2015_2_17_14_30_13"
040402,"—","—","030339","2015_4_13_20_11_22"
040402,"—","—","000311","2015_4_13_20_11_22"
040402,"—","—","000311","2015_7_16_12_27_51"
040402,"—","—","000311","2015_7_16_12_29_52"
040402,"—","—","030339","2015_7_16_12_29_52"
040402,"—","—","000331","2015_7_16_12_29_52"
040402,"—","—","040402","2015_4_13_20_11_22"
040402,"—","—","040402","2015_4_13_19_47_20"
040402,"—","—","030339","2015_4_13_19_47_20"
040402,"22228","81000","000402","2015_4_13_20_1_21"
040402,"—","—","030339","2015_7_16_12_27_51"
040402,"—","—","000331","2015_7_16_12_27_51"
040402,"22200","81000","000402","2015_2_17_14_30_13"
040402,"—","—","040402","2015_2_17_14_30_13"
040402,"—","—","000402","2014_12_31_11_28_12"
040402,"—","—","040402","2014_12_31_11_28_12"
040402,"—","—","030339","2014_12_31_11_28_12"
040402,"—","—","000311","2014_12_31_11_28_12"
040402,"—","—","040402","2015_4_13_20_1_21"
040402,"—","—","030339","2015_4_13_20_1_21"
040402,"—","—","040402","2014_12_31_18_27_06"
040402,"—","—","000311","2014_12_31_11_20_30"
040402,"—","—","040402","2014_12_31_11_48_05"
040402,"—","—","030339","2014_12_31_11_48_05"
040402,"—","—","000311","2014_12_31_11_48_05"
040402,"—","—","040402","2014_12_31_18_25_05"
040402,"—","—","030339","2014_12_31_18_25_05"
040402,"—","—","000311","2014_12_31_18_25_05"
040402,"—","—","000402","2014_12_31_11_50_06"
040402,"—","—","040402","2014_12_31_11_50_06"
040402,"22228","81000","000402","2015_2_17_14_32_15"
040402,"—","—","040402","2015_2_17_14_32_15"
040402,"—","—","030339","2015_2_17_14_32_15"
040402,"—","—","000311","2015_2_17_14_32_15"
040402,"—","—","000311","2015_4_13_19_47_20"
040402,"22200","81000","000402","2015_4_13_19_47_20"
040402,"—","—","000311","2015_4_13_20_1_21"
040402,"22200","81000","000402","2015_4_13_20_11_22"
040402,"—","—","040402","2014_12_31_11_20_30"
040402,"—","—","030339","2014_12_31_11_20_30"
040402,"—","—","000402","2014_12_31_18_27_06"
040402,"—","—","030339","2014_12_31_18_27_06"
040402,"—","—","000311","2014_12_31_18_27_06"
040402,"—","—","000402","2014_12_31_11_48_05"
040402,"—","—","000402","2014_12_31_11_52_07"
040402,"—","—","040402","2014_12_31_11_52_07"
040402,"—","—","030339","2014_12_31_11_52_07"
040402,"—","—","000311","2014_12_31_11_52_07"
040402,"—","—","000402","2014_12_31_18_25_05"
040402,"—","—","030339","2014_12_31_11_50_06"
040402,"—","—","000311","2014_12_31_11_50_06"
040402,"—","—","000402","2014_12_31_11_20_30"
040804,"—","—","000845","2015_6_29_8_33_27"
040804,"—","—","000826","2014_10_30_16_16_22"
040804,"—","—","000826","2015_6_29_8_33_27"
040804,"—","—","000849","2015_6_29_8_37_34"
040804,"—","—","000820","2014_10_30_16_13_21"
040804,"—","—","000820","2015_6_29_8_37_34"
040804,"—","—","000826","2015_6_29_8_37_34"
040804,"—","—","000845","2015_6_29_8_37_34"
040804,"—","—","000826","2015_6_29_8_36_29"
040804,"—","—","000845","2015_6_29_8_36_29"
040804,"—","—","000849","2015_6_29_8_36_29"
040804,"—","—","000820","2015_6_29_8_36_29"
040804,"—","—","000820","2015_6_29_8_35_28"
040804,"—","—","000826","2015_6_29_8_35_28"
040804,"—","—","000845","2015_6_29_8_35_28"
040804,"—","—","000849","2015_6_29_8_35_28"
040804,"—","—","000826","2014_10_30_16_22_24"
040804,"—","—","000849","2014_10_30_16_22_24"
040804,"—","—","000849","2014_10_30_16_19_23"
040804,"—","—","000849","2015_6_29_8_33_27"
040804,"—","—","000826","2014_10_30_16_19_23"
040804,"—","—","000849","2014_10_30_16_16_22"
040804,"—","—","000820","2015_6_29_8_33_27"
040804,"—","—","000849","2014_10_30_16_13_21"
041103,"—","—","041160","2015_4_8_10_50_46"
041103,"—","—","021131","2015_4_2_10_31_39"
041103,"—","—","041160","2015_4_2_10_31_39"
041103,"—","—","011117","2014_10_30_16_58_33"
041103,"—","—","011114","2015_4_2_10_31_39"
041103,"—","—","021131","2014_10_30_16_58_33"
041103,"—","—","011117","2015_4_2_10_31_39"
041103,"—","—","001137","2015_4_2_10_31_39"
041103,"—","—","011114","2015_4_8_10_50_46"
041103,"—","—","011117","2015_4_8_10_50_46"
